"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",726279,82.137718425013,11.936597368229,1.20807568441329,0.0223054776470199,0.282949114596457,2.47260350361225,1.93975042648899,17.862281574987,64.275436850026,3,100.727776803094
"2",720989,91.3522952499969,4.92975620987283,0.757015710364513,0.0366163700139669,0.192513339315856,1.86077734889159,0.871025771544365,8.64770475000311,82.7045904999938,4,99.9941056666734
"3",723769,88.6759449492863,4.574111353208,3.7028388892036,0.0352322356995119,0.179477153622219,1.97563034614635,0.856765072834012,11.3240550507137,77.3518898985726,4,100.379664411333
"4",716050,66.5959081069758,23.6845192374834,3.56958312966972,0.0599120173172265,0.262691152852454,3.09266112701627,2.73472522868515,33.4040918930242,33.1918162139515,1,99.309114789021
"5",724227,76.9992005269066,17.0338857844295,1.53156399858056,0.060340197203363,0.274499569886237,2.79346116618132,1.30704875681244,23.0007994730934,53.9984010538132,2,100.443184521065
"6",717647,86.4229906904091,9.01557450947332,1.94064770005309,0.0287049203856492,0.201213131246978,1.76800014491804,0.622868903513844,13.5770093095909,72.8459813808182,4,99.5306030319064
"7",720235,73.9644699299534,19.9339104597805,2.67093379244274,0.0895541038688761,0.210903385700501,2.00517886523149,1.12504946302249,26.0355300700466,47.9289398599068,2,99.8895332589492
"8",718310,79.7222647603402,15.5540087149003,1.45174089181551,0.047611755370244,0.184460748144951,1.96280157592126,1.07711155350754,20.2777352396598,59.4445295206805,2,99.6225546318018
"9",716515,95.272255291236,2.11035358645667,0.515969658695212,0.014933392880819,0.303413047877574,1.56186541803033,0.221209604823346,4.72774470876395,90.5445105824721,5,99.3736057301241
"10",724896,94.6430936299828,2.58009424800247,0.542008784708427,0.0446960667461263,0.211340661281067,1.60423012404538,0.374536485233744,5.35690637001721,89.2861872599656,5,100.535968262136
"11",720066,85.9986445686923,10.1226831984846,1.17308691147756,0.0248588323848092,0.201787058408535,2.00370521591076,0.475234214641436,14.0013554313077,71.9972891373846,4,99.8660946158386
"12",724600,88.671956941761,7.9192658018217,0.58225227711841,0.0219431410433343,0.227987855368479,1.93831079216119,0.638283190725918,11.328043058239,77.3439138835219,4,100.494915964143
"13",717964,68.3403346128775,26.0295780846951,1.56748806346836,0.0215888261806999,0.20251711784992,1.92265907482826,1.91583422010017,31.6596653871225,36.6806692257551,1,99.5745678240132
"14",721568,86.1997760432835,7.04659851878132,1.31948756042397,0.0194021907845137,0.265810013747838,2.67001862610315,2.47890704687569,13.8002239567165,72.399552086567,4,100.074407290111
"15",720632,89.4328866883513,6.86661152987933,1.58735665360406,0.0195661585941229,0.151394886710554,1.51242242920103,0.429761653659565,10.5671133116487,78.8657733767027,4,99.9445932667297
"16",722757,68.4528825040781,26.0220239997676,2.55286354888296,0.0167414497542051,0.154823820454178,1.82979895040795,0.970865726655017,31.5471174959219,36.9057650081563,1,100.239309933061
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
